Intérprete,Código,Título
Kenny Chesney,62658,Back In My Arms Again
Kenny Chesney,62659,Be As You Are
Kenny Chesney,62660,Beer In Mexico
Kenny Chesney,62661,Better As A Memory
Kenny Chesney,62662,Big Star
Kenny Chesney,62663,"Chance, A"
Kenny Chesney,62664,Don'T Blink
Kenny Chesney,62665,Don'T Happen Twice
Kenny Chesney,62666,Fall In Love
Kenny Chesney,62667,"Good Stuff, The"
Kenny Chesney,62668,Grandpa Told Me So
Kenny Chesney,62669,Guitars E Tiki Bars
Kenny Chesney,62670,How Forever Feels
Kenny Chesney,62671,I Go Back
Kenny Chesney,62672,I Lost It
Kenny Chesney,62673,I Will Stand
Kenny Chesney,62674,Just Put A Ribbon In Your Hair
Kenny Chesney,62675,Keg In The Closet
Kenny Chesney,62676,Live Those Songs
Kenny Chesney,62677,Living In Fast Forward
Kenny Chesney,62678,"Lot Of Things Different, A"
Kenny Chesney,62679,Me E You
Kenny Chesney,62680,Never Wanted Nothing More
Kenny Chesney,62681,"No Shoes, No Shirt, No Problems"
Kenny Chesney,62682,Old Blue Chair
Kenny Chesney,62683,She Thinks My Tractor'S Sexy
Kenny Chesney,62684,She'S Got It All
Kenny Chesney,62685,Summertime
Kenny Chesney,62686,That'S Why I'M Here
Kenny Chesney,62687,There Goes My Life
Kenny Chesney,62688,"Tin Man, The"
Kenny Chesney,62689,What I Need To Do
Kenny Chesney,62690,When I Close My Eyes
Kenny Chesney,62691,Who You'D Be Today
Kenny Chesney,62692,"Woman With You, The"
Kenny Chesney,62693,You Had Me From Hello
Kenny Chesney,62694,You Save Me
Kenny Chesney,62695,Young
Kenny Chesney,69909,A Chance
Kenny Chesney,69910,Being Drunk'S A Lot Like Loving You
Kenny Chesney,69911,For The First Time
Kenny Chesney,69912,Guitars And Tiki Bars
Kenny Chesney,69913,On The Coast Of Somewhere Beautiful
Kenny Chesney,69914,Pirate Flag
Kenny Chesney,69915,Save It For A Rainy Day
Kenny Chesney,69916,Some People Change
Kenny Chesney,69917,Somebody'S Callin'
Kenny Chesney,69918,The Woman With You
Kenny Chesney,69919,This Is Our Moment
Kenny Chesney,69920,Til It'S Gone
Kenny Chesney,69921,When I See This Bar
Kenny Chesney E George Strait,62651,Shiftwork
Kenny Chesney E Kid Rock,62652,"Luckenbach, Texas"
Kenny Chesney E Pink,62653,Setting The World On Fire
Kenny Chesney E Uncle Kracker,62654,When The Sun Goes Down
Kenny Loggins,62696,Meet Me Half Way
Kenny Loggins,4821,Footloose
Kenny Loggins E Jim Messina,69922,Your Mama Don'T Dance
Kenny Rogers,62708,All My Life
Kenny Rogers,62709,Beautiful All That You Could Be
Kenny Rogers,62711,Buried Treasure
Kenny Rogers,62712,Buy Me A Rose
Kenny Rogers,62713,Coward Of The County
Kenny Rogers,62714,Crazy
Kenny Rogers,62715,Daytime Friends
Kenny Rogers,62718,"He Will, She Knows"
Kenny Rogers,62719,Homeland
Kenny Rogers,62720,I Don'T Need You
Kenny Rogers,62721,I Prefer The Moonlight
Kenny Rogers,62722,I'Ll Be There For You
Kenny Rogers,62723,I'M Missing You
Kenny Rogers,62724,If You Want To Find Love
Kenny Rogers,62725,Just Dropped In
Kenny Rogers,62727,Love Or Something Like It
Kenny Rogers,62728,Love The World Away
Kenny Rogers,62729,Love Will Turn You Around
Kenny Rogers,62730,Lucille
Kenny Rogers,62731,Missing You
Kenny Rogers,62732,Morning Desire
Kenny Rogers,62733,Ol' Red
Kenny Rogers,62734,Reuben James
Kenny Rogers,62736,Scarlet Fever
Kenny Rogers,62738,Slow Dance More
Kenny Rogers,62739,Someone Must Feel Like A Fool Tonight
Kenny Rogers,62740,Sweet Music Man
Kenny Rogers,62741,Tell It All Brother
Kenny Rogers,62742,The Gambler
Kenny Rogers,62746,Tomb Of Unknown Love
Kenny Rogers,62747,Twenty Years Ago
Kenny Rogers,62748,"Vows Go Unbroken, The"
Kenny Rogers,69925,The Vows Go Unbroken
Kenny Rogers,4589,Lady
Kenny Rogers,4842,She Believes In Me
Kenny Rogers,5991,Through The Years
Kenny Rogers,9200,You Decorated My Life
Kenny Rogers,19405,You And I
Kenny Rogers,8960,Lady Guia Vocal
KENNY ROGERS,97424,SHE BELIEVES IN ME
KENNY ROGERS,97425,THE GAM
KENNY ROGERS,97426,ISLAND IN THE STREAM
KENNY ROGERS,97427,RUBY DON'T TAKE LOVE TO TOWN
Kenny Rogers E Dolly Parton,62698,With Bells On
Kenny Rogers E Dottie West,62699,All I Ever Need Is You
Kenny Rogers E Dottie West,62700,Anyone Who Isn'T Me Tonight
Kenny Rogers E Dottie West,62701,Every Time Two Fools Collide
Kenny Rogers E Dottie West,62702,Til I Can Make It On My Own
Kenny Rogers E Dottie West,62703,Together Again
Kenny Rogers E Dottie West,62704,What Are We Doin' In Love
Kenny Rogers E Kim Carnes,62705,Don'T Fall In Love With A Dreamer
Kenny Rogers E The First Edition,62707,"Ruby, Don'T Take Your Love To Town"
Kenny Rogers-Dolly Parton,2647,Islands In The Stream
Kenny Rogers-Sheena Easton,9236,We'Ve Got Tonight
Kentucky Headhunters,69928,Dumas Walker
Kentucky Headhunters,69929,Oh Lonesome Me
Kentucky Headhunters,69930,Rag Top
Kentucky Headhunters,69931,Rock  N  Roll Angel
Kesha,20000,Tik Tok
Kevin Johansen,8672,Down With My Baby
Kevin Sharp,69932,Beautiful People
Kevin Sharp,69933,Love Is All That Really Matters
Kevin Sharp,69934,Nobody Knows
Kevin Sharp,69935,She'S Sure Taking It Well
"Kid Ink, Chris Brown",69936,Show Me
Kid Rock,69937,"Lean On Me Ft. Sheryl Crow, Keith Urban"
Kids United,73369,L'Oiseau Et L'Enfant
Killers (The),19631,Somebody Told Me
Killers (The),20103,MR BRIGHTSIDE
Killers (The),20123,HUMAN
Kim Carnes,62751,Crazy In The Night
Kim Carnes,69938,More Love
Kim Carnes,4569,Bette Davi'S Eyes
Kim Ranhi,18214,Love ~ Dakishimetai
Kim Sola,73436,Call Me (Basta Você Me Ligar)
Kim Weston,69939,Take Me In Your Arms (Rock Me A Little While)
KIM WILD,97428,KIDS IN AMERICA
Kim Wilde,69940,You Keep Me Hangin' On
Kim Yonja,2153,Namida No Kusari
Kim Yonja,2174,Kita No Yuki Mushi
Kim Yonja,2316,Ai No Densetsu
Kim Yonja,5229,Utawa Watashi No Dinsei
Kim Yonja,5314,Airenka
Kim Yonja,5360,Garassu No Koi
Kim Yonja,5648,Yume Ori
Kim Yonja,5714,Imujingawa
Kim Yonja,5850,Yume Senri
Kim Yonja,18203,Atsui Kawa
Kim Yonja,18396,Yakusoku
Kim Yonja,18403,Anya Kooro
Kim Yonja,18453,Furusato Aka Tonbo
Kimura Kaela,18407,Butterfly
Kina Grannis,69941,Iris
Kina Grannis,69942,Memory
Kings Of Leon,62752,Use Somebody
Kings Of Leon,19355,Use Somebody
Kings Of Leon,19472,Sex On Fire
Kings Of Leon,73437,The Bandit
Kinks,62753,You'Ve Really Got Me
KINKS,97099,LOLA
"Kinks, The",62754,All Day E All Of The Night
"Kinks, The",62756,Sunny Afternoon
"Kinks, The",62757,Tired Of Waiting For You
"Kinks, The",62758,Waterloo Sunset
"Kinks, The",62759,You Really Got Me
Kippi Brannon,69943,Daddy'S Little Girl
Kiroro,2347,Nagai Aida
Kiroro,5316,Aitai
Kiroro,5336,Best Friend
Kiroro,5420,Miraie
Kiroro,5792,Saigo No Kiss
Kiroro,18228,Suki Na Hito
Kiroro,18250,Fuyu No Uta
Kiroro,18266,Moh Sukoshi
Kiroro,18596,Sannin No Shashin
Kishi Youko,5133,Koi Kokoro
Kishi Youko,18558,Yoake No Uta
Kiss,62760,Creatures Of The Night
Kiss,62761,God Of Thunder
Kiss,62762,Psycho Circus
Kiss,69944,Beth
Kiss,69945,Hard Luck Woman
Kiss,2615,Love Gun
Kiss,2642,Detroit Rock City
Kiss,9030,Forever
Kiss,19142,Rock And Roll All Nite
Kiss,19966,Lick It Up
Kiss,20046,I Was Made For Lovin You
Kiss,18608,Because I M A Girl Onna Da Kara
Kiss,73370,I Love It Loud
Kissugui Takao,5119,Good Bye Day
Kitagawa Daisuke,18589,Omae O Tsurete
Kitahara Mirei,2269,Ishikari Banka
Kitahara Mirei,18408,Chopin No Amaoto
Kitahara Taku,18446,Chohshinsei Flashman
Kitajima Saburo,2166,Hashi
Kitajima Saburo,2253,Fuhfu Isshoh
Kitajima Saburo,2337,Kokoro
Kitajima Saburo,5042,Yossaku
Kitajima Saburo,5131,Kita No Ryooba
Kitajima Saburo,5359,Gaman Zaka
Kitajima Saburo,5434,Neeko
Kitajima Saburo,5720,Kaerokana
Kitajima Saburo,5721,Kagayaki
Kitajima Saburo,18263,Matsuri
Kitajima Saburo,18418,Kaze Yo
Kitajima Saburo,18472,Otoko No Jinsei
Kitajima Saburo,18520,Yume Koi Akari
Kitajima Saburo,18565,Banzuiin
Kitano Machiko,18598,Tsuki No Yado
Kitayama Takeshi,2145,Katamichi Kippu
Kitayama Takeshi,2158,Otoko No Kobushi
Kitayama Takeshi,2181,Oga Hantoh
Kitayama Takeshi,2371,Kiboh No Uta
Kitayama Takeshi,2396,Tsurugi San
Kitayama Takeshi,18385,Otoko No Namida Ame
Kitayama Takeshi,18431,Otoko No Yoake Mae
Kitayama Takeshi,18504,Nasake Gawa
Kitty Wells,69946,Heartbreak U.S.A.
Kitty Wells,69947,I Can'T Stop Loving You
Kitty Wells,69948,Mommy For A Day
Kitty Wells,69949,One By One Ft. Red Foley
Kix,69950,Don'T Close Your Eyes
Kix Brooks,69951,Bring It On Home
Klymaxx,4913,I Miss You
Knack (The),4642,My Sharona
Kobayashi Akira,5020,Mukashi No Namaede Deteimasu
Kobayashi Akira,5332,Atsuki Kokoroni
Kobayashi Sachiko,2053,Meoto Shigure
Kobayashi Sachiko,2058,Setsunai Yo
Kobayashi Sachiko,2098,Yuki Tsubaki
Kobayashi Sachiko,5152,Omoide Zake
Kobayashi Sachiko,5192,Ame No Yatai Zake
Kobayashi Sachiko,5204,Koine Otite
Kobayashi Sachiko,5289,Minato Hitori Uta
Kobayashi Sachiko,5301,Ushiro Kague
Kobayashi Sachiko,5425,Moshikashite
Kobayashi Sachiko,5481,Tomarigui
Kobayashi Sachiko,5807,Shiawasse
Kobayashi Sachiko,5848,Yume No Hate
Kobayashi Sachiko E Kitaooji Kinya,5305,Wakarete... Soshite
Kobukuro,2014,Sakura
Kobukuro,2018,Toki No Ashioto
Kobukuro,2019,Tsubomi
Koganezawa Shoji,2065,Anata Ni... Gomen
Koganezawa Shoji,2203,Bay Side Hotel
Koganezawa Shoji,2367,Hitohira No Yuki
Koganezawa Shoji,2368,Horechimatta Yo
Koganezawa Shoji,5670,Arigatou Kansha
Koganezawa Shoji,5734,Kita No Sandaime
Koganezawa Shoji,5841,Yoshitsune Densetsu
Koganezawa Shoji,18468,Nanbu Zake
Kohda Kumi,2043,Ai No Uta
Kohda Kumi,2399,You
Kohda Kumi,18526,Futari De...
Kome Kome Club,5202,Kimi Ga Iru Dakede
Kome Kome Club,5272,Aishiteru
Kondo Masahiko,2293,Oroka Mono
Kondo Masahiko,5650,Yuyake No Uta
Kondo Masahiko,18361,Ah Gutto
Kongos,69952,Come With Me Now
Kongos,69953,I Want To Know
KOOL & THE GANG,97429,CELEBRATION
KOOL & THE GANG,97430,CHERISH
KOOL & THE GANG,97431,GET DOWN ON IT
KOOL & THE GANG,97432,JUNGLE BOOGIE
KOOL & THE GANG,97433,LADIES NIGHT
KOOL & THE GANG,97434,TOO HOT
Kool And The Gang,69954,Special Way
Kool And The Gang,4694,Celebration
Kool And The Gang,19767,Joanna
Kool And The Gang,19842,Cherish
Kool And The Gang,20140,LADIES NIGHT
Korgis (The),9215,Everybody'S Got To Learn Sometime
Korgis (The),20222,DON T LOOK BACK
Korn,62764,Blind
Korn,62765,Make Me Bad
Korn,62766,Somebody Someone
Korn,62767,Twisted Transistor
Korn,19873,Freak On A Leash
Kortney Kayle,69955,Don'T Let Me Down
Kosaka Akiko,2045,Anata
Koshiji Fubuki,2023,Ai No Sanka
Koshiji Fubuki,2057,Sans Toi Mamie
Koshiji Fubuki,2281,Last Dance Wa Watashi Ni
Kouda Shin,2332,Kannin Ya
Kouda Shin,5254,Nakasse Wa Shinai
Kouda Shin,5270,Yuuyake
Kouda Shin,5303,Usso Tsuki
Kouda Shin,18524,Kiso Koi Sandogasa
Koyanagi Yuki,5662,Anata No Kiss Wo Kozoemashou
Koyanagui Rumiko,5087,Seto No Hanayome
Koyanagui Rumiko,5149,Ohisashiburine
Koyanagui Rumiko,5207,Kyo No Niwaka Ame
Kozai Kaori,2086,Hana Banka
Kozai Kaori,2096,Ukigumo
Kozai Kaori,2176,Kizuna
Kozai Kaori,2207,Fuhrenka
Kozai Kaori,2263,Haru Kageroh
Kozai Kaori,2355,Shiroi Yuki
Kozai Kaori,5196,Haguressou
Kozai Kaori,5427,Mugon Zaka
Kozai Kaori,5441,Omotcha
Kozai Kaori,5468,Shinobi Gawa
Kozai Kaori,5653,Aa Hito Koishi
Kozai Kaori,5661,Anata E
Kozai Kaori,5699,Haha Kara Haha E
Kozai Kaori,5710,Hyousetsu No Umi
Kozai Kaori,5814,Suki
Kozai Kaori,18593,Saihoku Kohro
Kozai Kaori,18630,Sake No Yado
Kozakura Maiko,18547,Onna No Yogisha
Kris Kristofferson,69956,Why Me Lord
Kris Kristofferson,4578,For The Good Times
Kris Kristofferson,4582,Help Me Make It Through The Night
Krista Marie,69957,Jeep Jeep
Krista Marie,69958,Tomboy
"Kristen Bell, Agatha Lee Monn, Latie Lopez",69960,Do You Want To Build A Snowman
"Kristen Bell, Idina Menzel",69961,For The First Time In Forever
Kristin Garner,69962,Singing To The Scarecrow
Kristy Lee Cook,62768,15 Minutes Of Shame
Kristy Lee Cook,69963,Wherever Love Goes Ft. Randy Houser
Kt Tunstall,9273,Suddenly I See
Kt Tunstall,20053,Other Side Of The World
Ktrask,8688,Quieres Ser Mi Miel
Kudo Shintaro,18406,Bara No Hibi
Kudo Shizuka,18503,Mugon Iroppoi
Kungs Vs Cookin' On 3 Burners,62769,This Girl
Kuraki Mai,5451,Reach For The Sky
Kuraki Mai,5659,Always
Kuraki Mai,5803,Secret Of My Heart
Kuraki Mai,5812,Stand Up
Kuroke Ken,5129,Kiri Ni Mussebu Yoru
Kurosawa Akira E Los Primos,5067,Love You Tokyo
Kushida Akira,18462,Kidou Keiji Jiban
Kuwabata Noriyuki,5193,Donna Tokimo
Kuwata Keisuke,5127,Kanashii Kimochi (Just A Man In Love)
Kyaryu Pamyu Pamyu,18629,Ponponpon
Kylie Minogue,62771,Better The Devil You Know
Kylie Minogue,62773,Come Into My World
Kylie Minogue,62774,Give Me Just A Little More Time
Kylie Minogue,62775,Hand On Your Heart
Kylie Minogue,62776,I Should Be So Lucky
Kylie Minogue,62777,In Your Eyes
Kylie Minogue,62778,"Locomotion, The"
Kylie Minogue,62779,Red Blooded Woman
Kylie Minogue,62780,Spinning Around
Kylie Minogue,62781,Step Back In Time
Kylie Minogue,2581,All The Lovers
Kylie Minogue,19483,Can'T Get You Out Of My Head
Kylie Minogue,20074,I Should Be So Lucky
Kylie Minogue,20176,IN MY ARMS
Kylie Minogue - Jason Donovan,20283,ESPECIALLY FOR YOU
Kylie Minogue E Robbie Williams,62770,Kids
KYLLIE MINOGUE,97438,ALL THE LOVERS
KYLLIE MINOGUE,97439,CAN'T GET YOU OUT OF MY HEAD
KYLLIE MINOGUE,97440,LOVE AT FIRST SIGHT
KYLLIE MINOGUE,97441,ON A NIGHT LIKE THIS
KYLLIE MINOGUE,97442,PLEASE STAY
L7,20439,PRETEND WE`RE DEAD
LA BIONDA,97443,ONE FOR YOU ONE FOR ME
La Bouche,62782,Sweet Dreams
La Casa De Papel,73371,Bella Ciao
La Joven Guardia,8324,El Extraño De Pelo Largo
La Ley,8462,Mentira
La Ley,8574,Prisioneros De La Piel
La Ley,8665,Amate Y Salvate
La Ley,8783,Aqui
La Ley,8923,Mi Ley
La Mancha De Rolando,8679,Mago De La Lluvia (Ese Tren)
La Missisipi,8704,Blues Del Equipaje
La Mona Jiménez,8012,Beso A Beso
La Mona Jiménez,8130,El Bum Bum
La Mona Jiménez,8371,Quien Se Ha Tomado Todo El Vino
La Mosca,8019,Cha Cha Cha
La Mosca,8099,Yo Te Quiero Dar
La Mosca,8306,Baila Para Mi
La Mosca,8385,Te Quiero Comer La Boca
La Mosca,8486,Todos Tenemos Un Amor
La Nueva Luna,8119,Choque De Cometas
La Nueva Luna,8497,Y Ahora Te Vas
La Oreja De Van Gogh,8343,La Playa
La Oreja De Van Gogh,8421,Cuidate
La Oreja De Van Gogh,8814,Rosas
La Oreja De Van Gogh,8832,Deseo De Cosas Imposibles
La Oreja De Van Gogh,8901,20 De Enero
La Renga,8627,Balada Del Diablo Y La Muerte
La Renga,8738,Veneno
La Renga,8748,Cuando Estes Aca
La Zimbawe,8290,Traicion A La Mexicana
Labelle,69964,Lady Marmalade
"Labrinth, Emeli Sande",69965,Beneath Your Beautiful
Lady Antebellum,69966,American Honey
Lady Antebellum,69967,Compass
Lady Antebellum,69971,Long Stretch Of Love
Lady Antebellum,69972,One Great Mystery
Lady Antebellum,2547,Need You Now
Lady Antebellum,2567,I Run To You
Lady Antebellum,19058,Just A Kiss
Lady Antebellum,19452,Bartender
Lady Gaga,52651,A Yo
Lady Gaga,52653,Applause
Lady Gaga,52657,G U Y
Lady Gaga,52663,Monster
Lady Gaga,52665,Perfect Illusion
Lady Gaga,52667,The Cure
Lady Gaga,52668,The Edge Of Glory
Lady Gaga,69973,Hair
Lady Gaga,2509,Poker Face
Lady Gaga,2518,Just Dance
Lady Gaga,2551,Bad Romance
Lady Gaga,2571,Alejandro
Lady Gaga,19039,Paparazzi
Lady Gaga,19042,Born This Way
Lady Gaga,19080,You And I
Lady Gaga,19133,Marry The Night
Lady Gaga,19217,Judas
Lady Gaga,19551,Lovegame
Lady Gaga,19791,Milion Reasons
Lady Gaga,19908,Shallow
Lady Gaga,19921,Always Remember Us This Way
Lady Gaga,20032,Stupid Love
Lady Gaga,20079,The Edge Of Glory
Lady Gaga,20227,I LL NEVER LOVE AGAIN
Lady Gaga,73372,Enigma
Lady Gaga,20341,APPLAUSE
LADY GAGA,97444,ALEJANDRO ( DAVE AUDE RADIO MIX )
LADY GAGA,97445,ALEJANDRO
LADY GAGA,97446,BAD ROMANCE ( DAVE AUDE RADIO MIX )
LADY GAGA,97448,BAD ROMANCE
LADY GAGA,97449,BORN THIS WAY
LADY GAGA,97450,ELETRIC CHAPEL
LADY GAGA,97451,JUDAS
LADY GAGA,97452,JUST DANCE
LADY GAGA,97453,LOVE GAME
LADY GAGA,97454,MARRY THE NIGHT
LADY GAGA,97455,PAPPARAZZI ( MOTO BLANCO MIX)
LADY GAGA,97456,PAPPARAZZI
LADY GAGA,97457,POKER FACE
LADY GAGA,97458,SCHEIBE
LADY GAGA,97459,TELEPHONE
LADY GAGA,97460,YOU AND I
Lady Gaga - Ariana Grande,20128,RAIN ON ME
Lady Gaga - Beyonce,20180,TELEPHONE
Lady Gaga - R. Kelly,19245,Do What U Want
Lady Gaga E Beyonce,52670,Telephone
Lana Del Rey,52672,Blue Jeans
Lana Del Rey,52673,Dark Paradise
Lana Del Rey,52674,High By The Beach
Lana Del Rey,52675,Love
Lana Del Rey,52676,Lust For Life
Lana Del Rey,52677,National Anthem
Lana Del Rey,52678,Ride
Lana Del Rey,52680,Ultraviolence
Lana Del Rey,52681,Video Games
Lana Del Rey,52682,West Coast
Lana Del Rey,69975,Gods E Monsters
Lana Del Rey,19440,Summertime Sadness
LANA DEL REY,97461,BORN TO DIE
Lana Del Rey E Cedric Gervais,62789,Summertime Sadness
Lane Brody,19771,Over You
Lara Fabian,4834,Love By Grace
L'Arc En Ciel,5745,Lies And Truth
L'Arc En Ciel,18635,The Fourth Avenue Cafe
Lari White,69976,Lead Me Not
Lari White,69977,Now I Know
Lari White,69978,Stepping Stone
Larry Gatlin,69979,All The Gold In California
Larry Gatlin,69980,Broken Lady
Larry Gatlin,69981,Houston (Means I'M One Day Closer To You)
Larry Gatlin,69982,I Don'T Wanna Cry
Larry Gatlin,69983,I Heard The Bells On Christmas Day
Larry Gatlin,69984,I Just Wish You Were Someone I Love
Larry Gatlin,69985,Love Is Just A Game
Larry Gatlin,69986,Night Time Magic
Larry Gatlin,69987,O' Holy Night
Larry Gatlin,69988,Statues Without Hearts
Larry Gatlin,69989,What Are We Doin' Lonesome
Larry Stewart,69990,Alright Already
Las Ketchup,69991,The Ketchup Song
Las Pelotas,8770,Solito Vas
Las Sabrosas Zariguellas,8396,Y Donde Esta
Lasgo,20378,SOMETHING
Laura Branigan,62790,Didn'T We Almost Win It All
Laura Branigan,62792,How Am I Supposed To Live Without You
Laura Branigan,62793,"Lucky One, The"
Laura Branigan,62794,Self Control
Laura Branigan,62795,Solitaire
Laura Branigan,19845,Gloria
Laura Branigan,20265,SELF CONTROL
LAURA BRANIGAN,97078,GLORIA
LAURA BRANIGAN,97079,SELF CONTROL
Laura Marano,73550,Miraculous Ladybug
Laura Miller,8023,Como Lo Hice Yo
Laura Miller,8218,Dispara
Laura Miller,8445,Finge Que No
Laura Pausini,62796,Gente
Laura Pausini,62797,Il Mondo Che Vorrei
Laura Pausini,62798,Inolvidable
Laura Pausini,62799,Non C'È
Laura Pausini,62800,Resta In Ascolto
Laura Pausini,62801,Strani Amori
Laura Pausini,73029,Seamisai
Laura Pausini,3572,La Solitudine
Laura Pausini,3725,Se Fué
Laura Pausini,4136,Un'Emergenza D'Amore
Laura Pausini,8241,La Soledad
Laura Pausini,8442,Entre Tu Y Mil Mares
Laura Pausini,8496,Volvere Junto A Ti
Laura Pausini,8576,Se Fue
Laura Pausini,8754,Inolvidable
Laura Pausini,8824,Amores Extraños
LAURA PAUSINI,97463,IL MIIO SBAGLIO PIU GRANDE
LAURA PAUSINI,97464,IN ASSENZA DI TE
LAURA PAUSINI,97465,LA MIA BANDA SUONA IL ROCK
LAURA PAUSINI,97466,TRA TE E IL MARE
Lauren Daigle,74640,You Say
Lauren Lucas,69992,The Carolina Kind
Lauryn Hill,52693,Oh Happy Days
Lauryn Hill,69993,Can'T Take My Eyes Off Of You
Lauryn Hill,69994,Ex-Factor
Lauryn Hill,69995,Lost Ones
Lauryn Hill,19652,Doo Wop (That Thing)
LAURYN HILL,97467,DOO WOP ( THAT THING )
LAURYN HILL,97468,TURN THE LIGHTS DOWN LOW
Lawrence Reynolds,69996,Jesis A Soul Man
Lawson,62803,Roads
Le Couple,5282,Hidamari No Uta
Leann Rimes,62804,Big Deal
Leann Rimes,62805,Blue
Leann Rimes,62806,But I Do Love You
Leann Rimes,62807,Clinging To A Saving Hand
Leann Rimes,62808,Commitment
Leann Rimes,62809,Feels Like Home
Leann Rimes,62810,God Bless America
Leann Rimes,62812,Hurt Me
Leann Rimes,62813,I Know Who Holds Tomorrow
Leann Rimes,62814,I Need You
Leann Rimes,62815,I Want To Be A Cowboy'S Sweetheart
Leann Rimes,62816,I'Ll Get Even With You
Leann Rimes,62817,Life Goes On (Pop)
Leann Rimes,62819,Light In Your Eyes
Leann Rimes,62820,Looking Through Your Eyes
Leann Rimes,62821,Nothin' New Under The Moon
Leann Rimes,62822,Nothing About Love Makes Sense
Leann Rimes,62823,Nothing Better To Do
Leann Rimes,62824,On The Side Of Angels
Leann Rimes,62825,One Way Ticket (Beacause I Can)
Leann Rimes,62826,Probably Wouldn'T Be This Way
Leann Rimes,62827,Put A Little Holiday In Your Heart
Leann Rimes,62828,"Right Kind Of Wrong, The"
Leann Rimes,62829,Soon
Leann Rimes,62830,Suddenly
Leann Rimes,62831,Ten Thousand Angels Cried
Leann Rimes,62832,These Arms Of Mine
Leann Rimes,62833,Unchained Melody
Leann Rimes,62834,We Can
Leann Rimes,62835,You Light Up My Life
Leann Rimes,62836,Your Cheatin' Heart
Leann Rimes,69997,Cowboy'S Sweetheart
Leann Rimes,69998,Some People
Leann Rimes,69999,The Light In Your Eyes
Leann Rimes,19434,How Do I Live
LEANN RIMES,97469,CAN'T FIGHT THE MOONLIGHT
LEANN RIMES,97470,CRAZY
LEANN RIMES,97471,HOW DO I LIVE
LEANN RIMES,97472,I FALL TO PIECES
LEANN RIMES,97473,THE RIGHT KIND OF WRONG
Led Zeppelin,52710,Rock And Roll
Led Zeppelin,62838,Babe I'M Gonna Leave You
Led Zeppelin,62839,Black Dog
Led Zeppelin,62840,Going To California
Led Zeppelin,62841,Immigrant Song
Led Zeppelin,62842,Kashimir
Led Zeppelin,62845,The Battle Of Evermore
Led Zeppelin,62846,Whole Lotta Love
Led Zeppelin,19095,D'Yer Mak'Er
Led Zeppelin,19422,All My Love
Led Zeppelin,19476,Stairway To Heaven
