Intérprete,Código,Título
Kelly Key,7666,Pegue E Puxe
Kelly Key,9564,Você É O Cara
Kelly Key,9580,"A Loirinha, O Playboy E O Negão"
Kellyn Byanca,73262,Pode Dormir Tranquilo
Kemilly Santos,57228,Fica Tranquilo
Kennedy Brazzil,72351,A Inveja Mata
Kevin O Chris,73870,Tipo Gin
Kevin O Chris,73952,Tipo Gin
Kevinho E Mc Kekel,67112,O Bebê (Arrocha)
Kevinho E Simone E Simaria,67114,Ta Tum Tum
Kiara Vitória,74487,Despreocupa
Kid Abelha,52625,Não Vou Ficar
Kid Abelha,57243,Peito Aberto
Kid Abelha,57245,Quero Te Encontrar
Kid Abelha,67115,Fórmula Do Amor
Kid Abelha,2750,Os Outros
Kid Abelha,3002,A Fórmula Do Amor
Kid Abelha,3073,Educação Sentimental Ii
Kid Abelha,3166,Nada Por Mim
Kid Abelha,3216,Pintura Íntima
Kid Abelha,3478,"Na Rua, Na Chuva, Na Fazenda"
Kid Abelha,3518,Deus (Apareça Na Televisão)
Kid Abelha,3524,Grand' Hotel
Kid Abelha,3654,Como É Que Eu Vou Embora
Kid Abelha,3686,Te Amo Pra Sempre
Kid Abelha,3699,Como Eu Quero
Kid Abelha,3753,Fixação
Kid Abelha,4192,Eu Só Penso Em Você
Kid Abelha,4397,Lágrimas E Chuva
Kid Abelha,6177,Eu Contra A Noite
Kid Abelha,6340,Nada Tanto Assim
Kid Abelha,6385,Seu Espião
Kid Abelha,6498,Nada Sei (Apnéia)
Kid Abelha,6786,No Seu Lugar
Kid Abelha,6962,Peito Aberto
Kid Abelha,7053,Amanhã É 23
Kid Abelha,7101,Depois Das Seis
Kid Abelha,7132,Eu Tou Tentando
Kid Abelha,7677,Por Que Eu Não Desisto De Você
Kid Abelha,7702,Strip-Tease
Kid Abelha,9445,Educação Sentimental
Kid Abelha,9448,Em Noventa E Dois
Kid Abelha,9598,Alice
Kid Abelha,9897,Todo Meu Ouro
Kid Abelha,15711,Poligamia
Kid Abelha,15976,Eu Tive Um Sonho
Kid Abelha,16135,Maio
Kid Abelha,17020,NO MEIO DA RUA
Kid Abelha,17314,GAROTOS
Kid Abelha,17364,GILMARLEY SONG
Kid E Kenner Feat Manutti,67117,Mesa 12
Kid Vinyl E Magazine,67118,Tic Tic Nervoso
Kika Tristão,1886,Cores Do Vento
Kiko Zambianchi,57247,Primeiros Erros
Kiko Zambianchi,1519,Rolam As Pedras
Kiko Zambianchi,3843,Hey Jude
Kiloucura,3998,Falando Sério
Kiloucura,4207,Pela Vida Inteira
Kiloucura,4280,Meu Casamento
Kiloucura,6097,Eu Te Amo
Kingdom Movement,67119,Lindo És
Kizomba,67120,Domingo De Manhã
Klb,67121,Ela Não Está Aqui
Klb,67124,Meu Primeiro Amor
Klb,1796,Quero Ficar Com Você
Klb,4461,A Dor Desse Amor
Klb,6014,Ela Não Está Aqui
Klb,6096,Estou Em Suas Mãos
Klb,6191,Por Que Tem Que Ser Assim
Klb,6224,Minha Timidez
Klb,6252,Em Mim Só Dá Você
Klb,6293,Eu Nunca Te Esqueci
Klb,6359,Te Amar Ainda Mais
Klb,6386,Seu Nome
Klb,6481,A Cada Dez Palavras
Klb,6552,Só Dessa Vez
Klb,6630,Por Causa De Você
Klb,6686,Chuvas De Verão
Klb,6805,A Ilha
Klb,6848,Carolina
Klb,6995,Um Anjo
Klb,9609,Amor De Verdade
Kleber Lucas,52634,Adore
Kleber Lucas,52635,A Cruz Vazia
Kleber Lucas,52638,Deus Forte
Kleber Lucas,52639,Eu Vou Seguir Com Fé
Kleber Lucas,52640,Meu Alvo
Kleber Lucas,52641,Não Posso Te Deixar
Kleber Lucas,67125,Adore
Kleber Lucas,2954,Meu Alvo
Kleber Lucas,2973,Deus Cuida De Mim
Kleber Lucas,2997,Te Agradeço
Kleber Lucas,7742,Alegria Do Senhor
Kleber Lucas,7748,Aos Pés Da Cruz
Kleber Lucas,7752,Casa De Davi Casa De Oração
Kleber Lucas,7859,Pra Valer A Pena
Kleber Lucas,7889,Vou Seguir Com Fé
Kléber Lucas,52649,Vou Deixar Na Cruz
Kleiton E Kledir,1417,Roda Da Fortuna
Kleiton E Kledir,1932,Corpo E Alma
Kleiton E Kledir,3967,Paixão
Kleiton E Kledir,4380,Vira Virou
Kleiton E Kledir,6225,Nem Pensar
Kleiton E Kledir,7336,Deu Pra Ti
Kleiton E Kledir,7366,Fonte Da Saudade
Kleiton E Kledir,7405,Pára Pedro
Kleiton E Kledir,15611,Maria Fumaça
Kleiton E Kledir,15914,Pirulito Esquisito
Kleo Dibah E Rafael,15623,Se Eu Me Entregar
Kléo Dibah E Rafael,57270,Vai Bater Lá Em Casa
Kleo Dibah E Rafael E Gusttavo Lima,57267,Cicatrizes
Kleo Dibah E Rafael E Maiara E Maraisa,52648,Podia Ser Nós Dois
Koinonya,7784,Flua
Koinonya,7786,Graças A Deus
Koinonya,7793,Leão De Judá Prevaleceu
Koinonya,7853,Oferta De Amor
L. Pausini-A. Sanz-Gilbert-Fama Coral,6458,Esperança (4 Idiomas)
Lady Zu,52671,A Noite Vai Chegar
Lady Zu,7935,Dança Louca
Lagosta Bronzeada,73871,Frio Da Solidão
Lagosta Bronzeada,73872,Longe Demais
Lagosta Bronzeada,73873,Solidão
Lagosta Bronzeada,73874,Só Deus Sabe
Lagosta Bronzeada,73875,Tudo Ou Nada
Lagum - Ana Gabriela,16980,DEIXA
Lairton E Seus Teclados,4400,Morango Do Nordeste
Laís,15822,Eu Só Queria Te Amar
Lamartine Babo,15624,Serra Da Boa Esperança
Lambasaia,73189,Prostituta
Lara Fabian,6222,Meu Grande Amor
Larissa E William,3043,Cavaleiros Do Zodíaco
Larissa Manoela,52683,Alcançar A Liberdade
Larissa Manoela,52685,Pra Ver Se Cola
Larissa Manoela,57274,"Oi, Psiu"
Larissa Manoela,15063,"Beijo, Beijinho, Beijão"
Larissa Manoela,16055,Coisas Boas Da Vida
Larissa Manoela,16137,Na Hora H
Larissa Manoela,74589,Hoje É Meu Dia
Larissa Manoela - João Guilherme,16092,Cúmplices De Um Resgate
Latino,57278,Despedida De Solteiro (Gangnam Style)
Latino,1362,Eu Amo Você
Latino,3144,Me Leva
Latino,3167,Não Adianta Chorar
Latino,4018,Vitrine
Latino,6777,Festa No Apê
Latino,6977,Renata
Latino,7569,Cátia Catchaça
Latino,15247,Carrel
Latino,15496,O Gigante
Latino,15570,Férias De Patrão
Latino,17128,SO VOCE
Latino - Léo Rodriguez,15860,Pinóquio
Latino - Perlla,1631,Selinho Na Boca
Latino E Daddy Kall,1974,Dança Kuduro
Latino-André E Adriano,1020,Pancadão Ou Sertanejo
Latino-Banda Calypso,1230,Propostas Indecentes
Latino-Bruno E Marrone,1396,Preciso Parar De Chorar
Latino-Daddy Kall,9605,Amigo Fura Olho
Latino-Dudu Nobre,1258,Me Divirto Com As Erradas
Lauana Prado,16610,Voce Humilha
Lauana Prado,16870,VIVA VOZ
Lauana Prado,17310,ZAP
Lauana Prado,17318,SUA MAE TA NESSA
Lauana Prado,17439,PRIMEIRO EU
Lauana Prado - Maiara E Maraisa,16503,Cobaia
Laura Pausini,3799,Inesquecível (Incancellabile)
Laura Pausini,74190,Incancellabile
Laura Souguellis,52691,Em Teus Braços
Laura Souguellis,52692,Santo Espírito
Lauriete,57282,Palavras
Lauriete,73263,Deus Dos Deuses
Lazaro,57283,Eu Sou De Jesus
Lazaro,57284,Eu Te Amo Tanto
Lázaro,2951,Eu Te Amo Tanto
Lázaro,2956,Passando Pela Prova
Lázaro,2983,Meu Mestre
Lázaro,73269,Deus Vai Fazer
Léa Mendonça,73191,Basta Apenas Eu Tocar
Leandro Borges,72352,Deus E Eu
Leandro Borges,72353,Sempre Esteve Aqui
Leandro Borges,74488,Abre As Águas
Leandro E Leonardo,52703,Quero Colo
Leandro E Leonardo,57290,Coração Quer Te Encontrar
Leandro E Leonardo,57300,Mexe Mexe
Leandro E Leonardo,57304,Pra Nunca Dizer Adeus
Leandro E Leonardo,57305,Quem Será Essa Mulher
Leandro E Leonardo,57307,Talismã
Leandro E Leonardo,57311,Índia
Leandro E Leonardo,67129,Catedral
Leandro E Leonardo,67130,Eu Deixaria Tudo
Leandro E Leonardo,67131,História De Um Amor
Leandro E Leonardo,67132,Onde Foi Que Eu Errei
Leandro E Leonardo,1771,Gostoso Sentimento
Leandro E Leonardo,3038,Cadê Você
Leandro E Leonardo,3062,"Desculpe, Mas Eu Vou Chorar"
Leandro E Leonardo,3098,Faz Mais Uma Vez Comigo
Leandro E Leonardo,3168,Não Aprendi Dizer Adeus
Leandro E Leonardo,3208,Paz Na Cama
Leandro E Leonardo,3262,Sonho Por Sonho
Leandro E Leonardo,3335,Não Olhe Assim
Leandro E Leonardo,3410,Casa Separa
Leandro E Leonardo,3420,Entre Tapas E Beijos
Leandro E Leonardo,3422,Esta Noite Foi Maravilhosa
Leandro E Leonardo,3430,Mais Uma Noite Sem Você
Leandro E Leonardo,3441,Pense Em Mim
Leandro E Leonardo,3449,Temporal De Amor
Leandro E Leonardo,3469,Eu Juro
Leandro E Leonardo,3519,Doce Mistério
Leandro E Leonardo,3522,Festa De Rodeio
Leandro E Leonardo,3615,Diz Pra Mim
Leandro E Leonardo,3633,Por Causa Dela
Leandro E Leonardo,3663,"Eu Sou Desejo, Você É Paixão"
Leandro E Leonardo,3705,
Leandro E Leonardo,3716,Pimba
Leandro E Leonardo,3786,Cerveja
Leandro E Leonardo,3798,Horizonte Azul
Leandro E Leonardo,3826,Anarriê
Leandro E Leonardo,3911,Essas Mulheres
Leandro E Leonardo,3996,Deu Medo
Leandro E Leonardo,4015,Um Sonhador
Leandro E Leonardo,4028,Chuva De Lágrimas
Leandro E Leonardo,4030,Cumade E Cumpade
Leandro E Leonardo,4143,Amor Dividido
Leandro E Leonardo,4215,Solidão Por Perto
Leandro E Leonardo,4238,Lágrimas Do Céu
Leandro E Leonardo,4259,Viúva Nova
Leandro E Leonardo,4294,Rumo A Goiânia
Leandro E Leonardo,6906,Copo De Vinho
Leandro E Leonardo,6911,Dia De Rodeio
Leandro E Leonardo,7442,Segura Peão
Leandro E Leonardo,15530,Em Nome Do Amor
Leandro e Leonardo,17348,SOLIDAO
Leandro Lehart,6405,Camila Bandida
Leandro Lehart,16007,Vem Dançar O Mestiço
Leandro Leon,52707,Ai Cê Chora
Leandro Leon,52708,Céu E A Lua
Leandro Leonardo,73190,Fui Dando Porrada
Leandro Lopes,7580,Deixo A Voz Me Levar
Leandro Sapucahy,1471,Só Faltou Você Lado A Lado B
Leandro Y Leonardo,72354,Te Juro
Leci Brandão,52709,Fogueira De Uma Paixão
Leci Brandão,3525,Isso É Fundo De Quintal
Leci Brandão,6669,Perdoa
Leci Brandão,7383,Me Perdoa Poeta
Leci Brandão,7401,Olodum Força Divina
Leci Brandão,7453,Só Quero Te Namorar
Leci Brandão,16120,Zé Do Caroço
Lee Towers E Anita Meyer,67135,Run To Me (Sem Vocal)
Leela,6985,Te Procuro
Leela,7202,Odeio Gostar
Legiao Urbana,17260,TEDIO
Legião Urbana,52712,Ainda É Cedo
Legião Urbana,57321,Baader-Meinhof Blues
Legião Urbana,57327,Faroeste Caboclo
Legião Urbana,57331,Mais Uma Vez
Legião Urbana,57334,Metal Contra As Nuvens
Legião Urbana,57336,Música Ambiente
Legião Urbana,57337,O Descobrimento Do Brasil
Legião Urbana,57339,Os Anjos
Legião Urbana,57340,Os Barcos
Legião Urbana,57346,Sete Cidades
Legião Urbana,57348,Teatro Dos Vampiros
Legião Urbana,57350,Teorema
Legião Urbana,67137,Flores Do Mal
Legião Urbana,1273,Se Fiquei Esperando Meu Amor Passar
Legião Urbana,1831,Acrilic On Canvas
Legião Urbana,1838,O Mundo Anda Tão Complicado
Legião Urbana,1843,As Flores Do Mal
Legião Urbana,1881,1965 (Duas Tribos)
Legião Urbana,1910,Soldados
Legião Urbana,1911,A Dança
Legião Urbana,1914,Música Urbana 2
Legião Urbana,3090,Eu Sei
Legião Urbana,3112,Há Tempos
Legião Urbana,3202,Pais E Filhos
Legião Urbana,3228,Quando O Sol Bater
Legião Urbana,3229,Quase Sem Querer
Legião Urbana,3230,Que País É Este
Legião Urbana,3254,Será
Legião Urbana,3267,Tempo Perdido
Legião Urbana,3323,Eduardo E Mônica
Legião Urbana,3569,Índios
Legião Urbana,3596,O Teatro Dos Vampiros
Legião Urbana,3603,A Via Láctea
Legião Urbana,3614,Dezesseis
Legião Urbana,3643,Vento No Litoral
Legião Urbana,3647,Angra Dos Reis
Legião Urbana,3884,Monte Castelo
Legião Urbana,4101,Antes Das Seis
Legião Urbana,4168,Por Enquanto
Legião Urbana,4195,Giz
Legião Urbana,4355,Hoje A Noite Não Tem Luar
Legião Urbana,6062,Geração Coca-Cola
Legião Urbana,6217,Fábrica
Legião Urbana,6262,Love In The Afternoon
Legião Urbana,6324,Andrea Doria
Legião Urbana,6534,Eu Era Um Lobisomem Juvenil
Legião Urbana,9371,A Canção Do Senhor Da Guerra
Legião Urbana,15327,Daniel Na Cova Dos Leões
Legião Urbana,15431,Sereníssima
Legião Urbana,15599,Vinte E Nove
Legião Urbana,15738,Meninos E Meninas
Legião Urbana,15758,Vamos Fazer Um Filme
Legião Urbana,15973,Perfeição
Legião Urbana,16065,Maurício
Legião Urbana,16113,Sete Cidades
Legião Urbana,16420,Só Por Hoje
Legião Urbana,16982,OS ANJOS
Leila Francieli,73264,Alfa E Omega
Leila Pinheiro,57355,Caminhos Cruzados
Leila Pinheiro,57356,
Leila Pinheiro,57358,Você
Leila Pinheiro,1302,Nua Idéia
Leila Pinheiro,1407,Catavento E Girassol
Leila Pinheiro,3458,Besame
Leila Pinheiro,6599,Verde
Leila Pinheiro,7407,Paulista
Leila Pinheiro,7727,Ventos De Paz
Leila Pinheiro,7895,A Vida Que A Gente Leva
Leila Pinheiro,7950,E Muito Mais
Lenine,57360,Hoje Eu Quero Sair Só
Lenine,57361,O Último Por Do Sol
Lenine,57362,Paciência
Lenine,1108,É O Que Me Interessa
Lenine,1133,Martelo Bigorna
Lenine,1263,O Silêncio Das Estrelas
Lenine,1298,Mero Detalhe
Lenine,1492,Aquilo Que Dá No Coração
Lenine,6563,Agora É Que São Elas
Lenine,6948,Ninguém Faz Idéia
Lenine,7340,Do It
Lenine,7715,Tudo Por Acaso
Lenine,9346,Todas Elas Juntas Num Só Ser
Lenine,9491,Não Faz Mal A Ninguém
Lenine,15270,Se Não For Amor Eu Cegue
Lenine,16062,Hoje Eu Quero Sair Só
Lenine,16724,Leve E Suave
Lenine - Ze Renato,17172,AMIGO E CASA
Lenine E Julieta Venegas,2713,Miedo
Lenine-Mundo Livre,7683,Que Baque É Esse
Lenine-Zeca Baleiro,7662,Paciência
Lenine-Zélia Duncan,9294,Naturalmente
Leno,67139,Ritmo Da Chuva
Leno,3736,A Pobreza
Leno,15041,A Festa Dos Seus Quinze Anos
Leno,74398,Aquela Canção
Leno E Lilian,67140,A Pobreza
Leno E Lilian,2712,Meu Sonho De Amor
Leno E Lilian,3219,Pobre Menina
Leno E Lilian,3874,Eu Não Sabia Que Você Existia
Leno E Lilian,4107,Devolva-Me
Leno E Lilian,7269,Veja Se Me Esquece
Leno E Lilian,73876,Coisinha Estúpida
Leno E Lilian,74082,Não Acredito
Leny Andrade,1310,Rio
Leny Andrade,3058,Deixa
Leny Andrade,3311,Chora Tua Tristeza
Leny Andrade,7056,Amor Proibido
Leo,16774,Jessica
Léo Canhoto E Robertinho,57577,O Ultimo Julgamento
Léo Canhoto E Robertinho,67186,Meu Velho Pai
Léo Canhoto E Robertinho,72368,Viagem
Léo Canhoto E Robertinho,73031,A Gaivota
Léo Canhoto E Robertinho,3310,Caiu O Palco
Leo Chaves Ludmilla,16578,Sol Das Seis
Léo E Gabriel,1574,Sob A Lua E Os Olhares
Léo E Júnior,1695,Ô Lá Em Casa
Léo E Raphael,67187,Cê Gosta
Léo E Raphael,67188,Tchau Brigado
Léo E Raphael E Pedro Paulo E Alex,52879,Sai Do Mato Veiaco
Léo E Thiago,15629,Tá De Bobeira
Léo E Thiago,15630,Tchau Tchau
Leo Jaime,57367,A Fórmula Do Amor
Leo Jaime,16638,Rock Estrela
Léo Jaime,52883,Só
Léo Jaime,57580,Sete Vampiras
Léo Jaime,57581,"É, Eu Sei"
Léo Jaime,1973,Conquistador Barato (Bambolê)
Léo Jaime,3452,A Vida Não Presta
Léo Jaime,3916,Gatinha Manhosa
Léo Jaime,4129,Preciso Dizer Que Te Amo
Léo Jaime,6621,Nada Mudou
Léo Jaime,7176,Mensagem De Amor
Léo Jaime,7906,As Sete Vampiras
Léo Jaime,9503,O Pobre
Léo Jaime,15463,Hoje E Sempre
Léo Jaime,15473,Pode Ser
Léo Jaime E Kid Abelha,67189,A Fórmula Do Amor
Léo Lima,72369,Brigas E Ciúmes
Léo Lima,72370,Detalhes
Léo Lima,72371,Hoje Tem Balada
Léo Lima,72372,Mente Bem Demais
Léo Lima,72373,Quem É Essa Ai Papai
Léo Magalhaes,57582,Amaremos
Léo Magalhaes,57583,Amigo Locutor
Léo Magalhaes,57584,Aí O Homem Chora
Léo Magalhaes,57585,Maltrata
Léo Magalhaes,57586,O Cara Errado
Léo Magalhaes,57587,O Gelo Que Ela Me Deu
Léo Magalhães,52884,Absoluta
Léo Magalhães,52885,Cds E Livros
Léo Magalhães,52886,Isso Cê Não Conta
Léo Magalhães,57588,A Culpa É Sua
Léo Magalhães,67190,"Chamou, Chamou"
Léo Magalhães,67191,Indiferença
Léo Magalhães,67192,O Cara Errado
Léo Magalhães,67194,Saudade Bandida
Léo Magalhães,72374,Chamou Chamou
Léo Magalhães,1487,Camas Separadas
Léo Magalhães,1599,Não É Amor
Léo Magalhães,16389,Oi
Léo Magalhães,74192,Eu Vou Mudar De Cidade
Léo Magalhães E Eduardo Costa,67195,Ai O Homem Chora
Léo Maia,15788,Revanche
Leo Rodrigues - Mc Bola,15172,Ela É Top
Léo Rodriguez,15517,Vai No Cavalinho
Léo Rodriguez E Alex E Ronaldo,67196,Sexta Feira Sua Linda
Leo Rodriguez E Mc Bola,57370,Ela É Top
Leo Santana,57371,Abana Que O Pretinho Ta Mal
Leo Santana,17199,SENTADINHA
Leo Santana,17370,SANTINHA
Léo Santana,52888,Apaga A Luz E Toma
Léo Santana,52889,Caso Indefinido
Léo Santana,52890,Devagarinho
Léo Santana,52891,Fui Partiu
Léo Santana,52892,Mamolengo
Léo Santana,52893,Me Domina
Léo Santana,52895,Santinha
Léo Santana,52896,Taco Taco
Léo Santana,52897,Tijolada
Léo Santana,52898,Vai Dar Pt
Léo Santana,52899,Vai No Chão
Léo Santana,67197,10 Beijos De Rua
Léo Santana,67198,Ls É Brabo
Léo Santana,67199,Poupa Da Bunda
Léo Santana,67200,Solo Seduzente
Léo Santana,72375,Várias Novinhas Descendo
Leo Santana - Anitta,16604,Contatinho
Léo Santana - Ivete Sangalo,15547,Nossa Cor
Leo Santana - Lauana Prado,16793,Figurinha Repetida
Leo Santana - MC Don Juan - Mari Ferna,d1e7z443,AUDIO QUE TE ENTREGA
Léo Santana E Mc Th,52900,Vidro Fumê
Léo Santana Part. Pegadeira,73882,Solinho Da Rabeta
Leonardo,52730,Mentira Que Virou Paixão
Leonardo,52731,O Cara Errado
Leonardo,57372,"Além Do Sol, Além Do Mar"
Leonardo,57375,Cheiro Da Maçã
Leonardo,57376,Coração Espinhado
Leonardo,57379,Liga Lá Em Casa
Leonardo,57380,Namoro Novo
Leonardo,57381,Pega Eu E Leva Pra Você
Leonardo,57382,Pergunte Ao Dono Do Bar
Leonardo,57383,Sem Vergonha E Sem Juizo
Leonardo,57384,Solidão De Amigos
Leonardo,57386,Índia
Leonardo,67141,A Rotina
Leonardo,67144,Eu Sei Que Te Perdi
Leonardo,67145,Nervos De Aço
Leonardo,67146,Pareço Um Menino
Leonardo,67147,Seresteiro Das Noites E Meu Ex Amor
Leonardo,67148,Tudo Me Lembra Você
Leonardo,67149,Uma Lágrima
Leonardo,1097,Por Que É Tão Cruel O Amor
Leonardo,1134,Mentirosa
Leonardo,1159,Volte Amor
Leonardo,1188,Esse Alguém Sou Eu
Leonardo,1197,Longe
Leonardo,1266,"Por Favor, Reza Pra Nós"
Leonardo,1280,Viajei
Leonardo,1335,Flor Do Meu Sertão
Leonardo,1569,Quem É
Leonardo,1672,Eu E A Lua
Leonardo,1674,Hoje
Leonardo,1712,Quero Te Amar (É O Seu Amor)
Leonardo,1763,Alucinação
Leonardo,2760,Zuar E Beber
Leonardo,2903,"Beber, Beber"
Leonardo,4229,Canção Do Terceiro Milênio
Leonardo,4278,Mano
Leonardo,4284,Namoro Novo
Leonardo,4305,Boto Pra Remexer
Leonardo,4360,Mentira Que Virou Paixão
Leonardo,4433,Deixaria Tudo
Leonardo,4494,Quero Colo
Leonardo,6061,Fiquei Sozinho
Leonardo,6157,Todas As Coisas Do Mundo
Leonardo,6237,Tô Fora
Leonardo,6248,Cristal Quebrado
Leonardo,6304,O Quanto Te Amei
Leonardo,6401,A Distância
Leonardo,6479,Vem Sonhar
Leonardo,6515,Te Amo Demais
Leonardo,6522,A Malvada
Leonardo,6596,Tua Sombra Em Meu Caminho
Leonardo,6648,Brincadeira Tem Hora
Leonardo,6713,Quero Acender Teu Fogo
Leonardo,6732,Fantasias
Leonardo,6803,A Desconhecida
Leonardo,7054,Amarrado E Carimbado
Leonardo,7136,Feito Tatuagem
Leonardo,7147,Fome De Amor
Leonardo,7238,Se Ainda Existe Amor
Leonardo,7293,Água De Coco
Leonardo,7329,De Corpo E Alma
Leonardo,7331,De Latinha Na Mão
Leonardo,7362,Feitiço
Leonardo,7433,Rola Pinga
Leonardo,7448,Sinhá Moça
Leonardo,7674,Perto Dos Olhos Longe Do Coração
Leonardo,7977,Idas E Voltas
Leonardo,9354,Uma Festa Todo Dia
Leonardo,9576,A Fila Anda
Leonardo,9627,Cai Na Real
Leonardo,9649,Coração Bandido
Leonardo,9668,Escorpião
Leonardo,15287,Choro
Leonardo,15742,Pega Eu E Leva Pra Você
Leonardo,15904,Liga Lá Em Casa
Leonardo,73720,Por Amor
Leonardo E Eduardo Costa,52732,Como Eu Chorei
Leonardo E Eduardo Costa,52733,Um Degrau Na Escada
Leonardo E Eduardo Costa,57389,Último Adeus
Leonardo E Eduardo Costa,67151,Laço Aberto
Leonardo E Erick Montteiro,57390,Aprendi A Sofrer
Leonardo Gonçalves,52734,Acredito
Leonardo Gonçalves,52735,Bondade
Leonardo Gonçalves,52736,Ele Virá
Leonardo Gonçalves,52737,Ele Vive
Leonardo Gonçalves,52738,Eu Me Rendo
Leonardo Gonçalves,52739,Getsêmani
Leonardo Gonçalves,52740,Livre Sou
Leonardo Gonçalves,52741,Moriá
Leonardo Gonçalves,52742,Na Grandeza
Leonardo Gonçalves,52743,Novo
Leonardo Gonçalves,52744,Obrigado
Leonardo Gonçalves,52745,Sublime
Leonardo Gonçalves,52746,Volta
Leonardo Gonçalves E Tatiana Costa,74489,Quando Deus Criou Você
Leoni,57391,Dá Pra Rir E Dá Pra Chorar
Leoni,57393,Só Pro Meu Prazer
Leoni,1606,Garotos
Leoni,6881,50 Receitas
Leoni,6968,Por Que Não Eu
Leoni,9618,As Cartas Que Eu Não Mando
Leoni,15362,As Coisas Não Caem Do Céu
Letra Da Música Amor Proibido Juliana,in7i4z523,Karaokê Juliana Diniz Amor Proibido
Letra Da Música Desbloqueado Diego E,ic7t4o5r2 H4u,Koaraokê Desbloqueado Diego E Hugo
Leva Nóiz,1677,Liga Da Justiça
Lexa,57394,Pára De Marra
Lexa,57395,Se Eu Mandar
Lexa,15929,Pior Que Sinto Falta
Lexa,15994,Posso Ser
Lexa,16745,So Depois Do Carnaval
Lexa,74590,Bruta
Lexa Feat Pedro Sampaio,73265,Chama Ela
Lia Sophia,15042,Ai Menina
Liah,1215,E Não Vou Mais Deixar Você Tão Só
Liah,6698,Garotas Choram Demais
Liah,6739,O Amor É Mais
Liah,7704,Tarde Demais
Liah Soares,57396,Garotas Choram Demais
Liah Soares,67153,Carimbó
Liah Soares,15920,Você Por Perto
Liah-Tiziano Ferro,6875,Sere Nere
Lilian,6376,Lacinhos Cor-De-Rosa (Pink Shoe Laces)
Lilian,6795,Sou Rebelde
Lilian,74083,Eu Sem Você
Lílian,74193,Uma Musica Lenta
Lilian E Ed Wilson,67154,Devolva Me
Limao Com Mel,16639,Toma Conta De Mim
Limao com Mel,16814,DE JANEIRO A JANEIRO
Limão Com Mel,57398,Minha Sereia
Limão Com Mel,67155,"Luz, Câmera, Ação"
Limão Com Mel,67156,Um Amor De Novela
Limão Com Mel,3979,Toda Sua
Limão Com Mel,6992,Tudo Deu Em Nada (Menta Y Limon)
Limão Com Mel,7117,E Tome Amor
Limão Com Mel,7581,Dependentes
